IP Address,Port,Organization,Hostnames,Reference,Port(s),Protocol,Service,Details,Source
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,trojan,"711 trojan (Seven Eleven), AckCmd, BlueFire, Cafeini, Duddie, Executor, God Message, Intruzzo , Latinus, Lithium, MscanWorm, NerTe, Nimda, Noob, Optix Lite, Optix Pro , Power, Ramen, Remote Shell , Reverse WWW Tunnel Backdoor , RingZero, RTB 666, Scalper, Screen Cutter , Seeker, Slapper, Web Server CT , WebDownloader",Trojans
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,udp,trojan,Penrox,Trojans
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,"tcp,udp",www,World Wide Web HTTP,SANS
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"802,300",tcp,applications,Age of Empires III,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,"tcp,udp",applications,"Applications/Games that use port 80:



ATT Remote Monitor

BT Homesafe

Dungeons + Dragons Online

Eyeon

Gadspot IP Camera

Halo

Lord of the Rings Online

Lorex IP Surveillance

MythTV

QSee QSD6204

QSee QSD6209

Rise of Legends",Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"22,57,80,3660,3663,4665","tcp,udp",applications,AudioReQuest,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,443",tcp,applications,BarracudaDrive,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 4711, 18060, 28910, 29900, 29901, 29920",tcp,applications,Battlefield 2,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 443, 1024-1124, 4711, 9960-9969, 17475, 18060, 18120, 18300, 18510, 27900, 28910, 29900",tcp,applications,Battlefield 2142,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"8,044,330,745,223",tcp,applications,Call of Duty - World at War,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"806,667,289,102,990,000,000",tcp,applications,Command and Conquer Generals,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 3783, 6500, 6515, 6667, 13139, 27900, 28900, 28910, 29900, 29901, 29920",tcp,applications,Command and Conquer Generals GameSpy,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 3783, 4321, 6660-6669, 28900, 29900, 2901",tcp,applications,Command and Conquer Red Alert 3,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"806,667,289,102,990,000,000",tcp,applications,Command and Conquer Zero Hour,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 3783, 6500, 6515, 6667, 13139, 27900, 28900, 28910, 29900, 29901, 29920",tcp,applications,Command and Conquer Zero Hour GameSpy,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 2300-2400, 3783, 13139, 27900, 28900, 29900-29901, 34000-34005",udp,applications,Cossacks II,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"805,938",tcp,applications,DynGate,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"21, 80, 3389, 4550, 5550, 6550, 9650",tcp,applications,GeoVision TwinDVR with Webcam,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"21,80,3389,4550,5550,6550",tcp,applications,GeoVision Webcam,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"806,112",tcp,applications,Guild Wars,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,6667,21000,40000-42000",tcp,applications,IL2-Sturmovik Ubi.com,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"8,021,067,777",tcp,applications,L2J,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,210,620,097,777",tcp,applications,Lineage II,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,6667,10308,40000-42000",tcp,applications,Lock On Modern Air Combat Ubi.com,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,13505,30900-30999",tcp,applications,MVP Baseball 2005,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 18210, 18215, 13505, 30900-30999",tcp,applications,Need for Speed Carbon,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,851,128,900",tcp,applications,Need for Speed Hot Pursuit 2,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,13505,30900-30999",tcp,applications,Need for Speed Most Wanted,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,554",tcp,applications,Orb,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"804,435,223",tcp,applications,PlayStation Network,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"808,000",tcp,applications,"Ports used by:



QSee QSC26404

QSee QSC26416

QSee QSD42208

QSee QSD42908",Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,5000-5001",tcp,applications,QSee QSD2216,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"802,000",tcp,applications,"Ports used by: 



QSee QSD2304L

QSee QSD2316L

QSee QSDF8204

QSee QSTD2308L

QSee QSTD2408

QSee QSTD2416

QSee QSTD5304",Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,1159-1161","tcp,udp",applications,"Ports used by:



QSPDVR04

QSPDVR16

QSU2DVR04",Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"801,518",tcp,,"Ports used by:



Quadrox GuardDVR

Quadrox GuardNVR

Quadrox WebCCTV DVR

Quadrox WebCCTV NDVR

Quadrox WebCCTV NVR",Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 6667, 7777-7787, 8777-8787, 40000-42000",udp,applications,Rainbow Six 3 Raven Shield with Ubi.com,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 2346-2348, 6668, 40000-42999",tcp,applications,Rainbow Six Lockdown with Ubi.com,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"803,074",tcp,applications,Rainbow Six Vegas,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,290,002,910,029,200",tcp,applications,ROSE Online,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"53,80,443,10070-10080",tcp,applications,"Socom, Socom 2. Also uses ports 6000-6999,10070 udp",Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,10070-10080",tcp,applications,"Socom 3. Also uses ports 6000-7000,10070,10080 udp.",Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,10070-10080",tcp,applications,Sony Playstation 3,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"809,393",tcp,applications,TalkSwitch,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,3000-3007,8800","tcp,udp",applications,Talon DVR,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"8,051,901,000,011,000",tcp,applications,The Matrix Online,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"53,80,443,10070,10080",tcp,applications,Twisted Metal Black Online (also uses ports 6000-6999 udp),Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,401,040,111,433",tcp,applications,Video Insight IP Server,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"801,433,400,011,111",tcp,applications,Video Insight Server,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 5911, 6667, 28900, 29900, 29901",tcp,applications,Worms 4 - Mayhem,Portforward
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,"tcp,udp",http,World Wide Web HTTP,Nmap
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,711trojan,[trojan] 711 trojan (Seven Eleven),Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,AckCmd,[trojan] AckCmd,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,BackEnd,[trojan] Back End,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,BO2000Plug-Ins,[trojan] Back Orifice 2000 Plug-Ins,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Cafeini,[trojan] Cafeini,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,CGIBackdoor,[trojan] CGI Backdoor,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Executor,[trojan] Executor,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,GodMessage4Creator,[trojan] God Message 4 Creator,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,GodMessage,[trojan] God Message,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Hooker,[trojan] Hooker,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,IISworm,[trojan] IISworm,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,MTX,[trojan] MTX,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,NCX,[trojan] NCX,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Noob,[trojan] Noob,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Ramen,[trojan] Ramen,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,ReverseWWWTunnel,[trojan] Reverse WWW Tunnel Backdoor,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,RingZero,[trojan] RingZero,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,RTB666,[trojan] RTB 666,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Seeker,[trojan] Seeker,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,WANRemote,[trojan] WAN Remote,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,WebDownloader,[trojan] WebDownloader,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,WebServerCT,[trojan] Web Server CT,Neophasis
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,711 trojan (Seven Eleven),Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,AckCmd,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Back End,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Back Orifice 2k Plug-Ins,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Banito,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Bebshell,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Cafeini,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,CGI Backdoor,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Civcat,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Eaghouse,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Executor,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,God Message,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,God Message Creator,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Hesive,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Hexem,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Hooker,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,IISworm,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Ketch,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Lodear,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Mindos,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,MTX,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Muquest,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Mydoom,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,NCX,Bekkoame
76.141.106.4,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Reverse WWW Tunnel Backdoor,Bekkoame
73.31.46.44,80,"Comcast IP Services, L.L.C.",c-73-31-46-44.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=80,80,udp,trojans,"W32.Beagle.AO@mm [Symantec-2004-080911-3251-99] - mass-mailing worm with backdoor functionality. Uses its own SMTP engine, discovered 08.09.2004. Opens port 80 tcp & udp.



W32.Bobax.AF@mm [Symantec-2005-081611-4121-99] (2005.08.15) - a mass-mailing worm that opens a backdoor and lowers security settings on the compromised computer. It exploits the MS Plug and Play Buffer Overflow vulnerability (MS Security Bulletin [MS05-039]) on port 21/tcp., and by sending copies of itself to gathered email addresses. Also opens a backdoor on a random tcp port and/or port 80/udp.



Siemens SINEMA Server before 12 SP1 allows remote attackers to cause a denial of service (web-interface outage) via crafted HTTP requests to port 80 (TCP/UDP).

References: [CVE-2014-2733]



Multiple directory traversal vulnerabilities in the integrated web server in Siemens SINEMA Server before 12 SP1 allow remote attackers to access arbitrary files via HTTP traffic to port (1) 4999 or (2) 80. 

References: [CVE-2014-2732]



Multiple directory traversal vulnerabilities in the integrated web server in Siemens SINEMA Server before 12 SP1 allow remote attackers to access arbitrary files via HTTP traffic to port (1) 4999 or (2) 80. 

Reference: [CVE-2014-2731]



Port 80 udp is also used by some games, like Alien vs Predator (Activision).",SG
